"ID","Study","Site","Reference","Latitude","Longitude","Study_year","Country","Biogeographic_realm","Past_disturbance","Disturbance_type","Forest_conversion","Restoration_activity","Land_use","Time_disturbed","Time_restored","Plants","Invertebrates","Birds","Herpetofauna","Mammals","Cover","Density","Biomass","Height","Litter","Ecological_metric","Restored_area","Degraded","Reference area","RR"
3161,167,68,"Passell_2000",-2,106,1995,"Indonesia","Indo-Malay","open","-","secondary_forest","active_plantation","-","-",2,0,0,1,0,0,0,0,0,0,0,"abundance","47,67","-",146,"-1.11937428"
4345,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",35,0,0,0,1,0,0,0,0,0,0,"richness",12,"-","10,33","0.149531734"
4344,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",10,0,0,0,1,0,0,0,0,0,0,"richness",9,"-","10,33","-0.138150338"
4339,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","32,5",0,0,0,1,0,0,0,0,0,0,"richness",8,"-",10,"-0.223143551"
4343,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",3,0,0,0,1,0,0,0,0,0,0,"richness",7,"-","10,33","-0.389464767"
4338,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",10,0,0,0,1,0,0,0,0,0,0,"richness",2,"-",10,"-1.609437912"
4348,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",35,0,0,0,1,0,0,0,0,0,0,"similarity","0,72","-","0,61","0.155702271"
4337,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",3,0,0,0,1,0,0,0,0,0,0,"richness","0,67","-",10,"-2.708050201"
4342,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-","32,5",0,0,0,1,0,0,0,0,0,0,"similarity","0,6","-","0,63","-0.048790164"
4347,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",10,0,0,0,1,0,0,0,0,0,0,"similarity","0,38","-","0,61","-0.478737309"
4346,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",3,0,0,0,1,0,0,0,0,0,0,"similarity","0,28","-","0,61","-0.772284501"
4341,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",10,0,0,0,1,0,0,0,0,0,0,"similarity","0,23","-","0,63","-1.02223931"
4340,245,174,"Pawar_et_al_2004","22,807","92,566",1998,"India","Indo-Malay","agriculture","-","secondary_forest","passive","-","-",3,0,0,0,1,0,0,0,0,0,0,"similarity","0,08","-","0,63","-2.091864062"
4349,246,99,"Peh_et_al_2005","2,1","103,3",2003,"Malaysia","Indo-Malay","secondary_logged","-","secondary_forest","passive","-","-",30,0,0,1,0,0,0,0,0,0,0,"richness","124,5","-","152,5","-0.20285888"
4351,246,99,"Peh_et_al_2005","2,1","103,3",2003,"Malaysia","Indo-Malay","secondary_logged","-","secondary_forest","passive","-","-",30,0,0,1,0,0,0,0,0,0,0,"similarity","0,88","-","0,96","-0.092709398"
4350,246,99,"Peh_et_al_2005","2,1","103,3",2003,"Malaysia","Indo-Malay","secondary_logged","-","secondary_forest","passive","-","-",30,0,0,1,0,0,0,0,0,0,0,"similarity","0,43","-","0,92","-0.760588461"
1579,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance",51,"-",58,"-0.128617378"
1571,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"similarity",17,"-",100,"-1.771956842"
1595,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance",15,"-",8,"0.628608659"
1575,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"similarity",13,"-",100,"-2.040220829"
1563,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"richness",12,"-",50,"-1.427116356"
1583,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance",11,"-",27,"-0.897941593"
1587,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance",8,"-",8,0
1591,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance",7,"-",8,"-0.133531393"
1549,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"richness","4,34","-","37,86","-2.166020798"
1547,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance","2,83","-","29,1","-2.330461463"
1567,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"richness",1,"-","8,3","-2.116255515"
1550,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"richness","0,49","-","2,27","-1.533129719"
1548,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance","0,29","-","0,88","-1.110040984"
1559,78,129,"Petit_et_al_1999","8,825","-80,108",1994,"Panama","Neotropic","NA","-","secondary_forest","active_plantation","-","-","22,5",0,0,1,0,0,0,0,0,0,0,"abundance","0,2","-","2,91","-2.677590994"
3163,168,11,"Pik_et_al_2002","-33,76","145,06",1999,"Australia","Australasia","open","-","secondary_forest","active_managed","-","-",3,0,1,0,0,0,0,0,0,0,0,"abundance",7075,"-",1000,"1.956567444"
3164,168,11,"Pik_et_al_2002","-33,76","145,06",1999,"Australia","Australasia","open","-","secondary_forest","active_managed","-","-",3,0,1,0,0,0,0,0,0,0,0,"abundance","157,5","-",80,"0.677398824"
3165,168,11,"Pik_et_al_2002","-33,76","145,06",1999,"Australia","Australasia","open","-","secondary_forest","active_managed","-","-",3,0,1,0,0,0,0,0,0,0,0,"richness","15,63","-","15,5","0.008032172"
3167,168,11,"Pik_et_al_2002","-33,76","145,06",1999,"Australia","Australasia","open","-","secondary_forest","active_managed","-","-",3,0,1,0,0,0,0,0,0,0,0,"richness","8,25","-","7,5","0.09531018"
3166,168,11,"Pik_et_al_2002","-33,76","145,06",1999,"Australia","Australasia","open","-","secondary_forest","active_managed","-","-",3,0,1,0,0,0,0,0,0,0,0,"richness","5,63","-","6,5","-0.144581229"
3201,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-","7,5",0,1,0,0,0,0,0,0,0,0,"abundance",66,"-",30,"0.78845736"
3175,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",65,"-",40,"0.485507816"
3177,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"abundance",60,"-",40,"0.405465108"
3200,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",35,0,1,0,0,0,0,0,0,0,0,"abundance",58,"-",30,"0.659245629"
3204,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"abundance",55,"-",30,"0.606135804"
3176,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",54,0,1,0,0,0,0,0,0,0,0,"abundance",50,"-",40,"0.223143551"
3202,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",50,"-",30,"0.510825624"
3173,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance",45,"-",40,"0.117783036"
3174,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-","7,5",0,1,0,0,0,0,0,0,0,0,"abundance",45,"-",40,"0.117783036"
3203,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",54,0,1,0,0,0,0,0,0,0,0,"abundance",40,"-",30,"0.287682072"
3196,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-","7,5",0,1,0,0,0,0,0,0,0,0,"richness",24,"-",17,"0.344840486"
3198,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",54,0,1,0,0,0,0,0,0,0,0,"richness",24,"-",17,"0.344840486"
3183,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"abundance",21,"-",5,"1.435084525"
3199,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"richness",20,"-",17,"0.162518929"
3197,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"richness",19,"-",17,"0.111225635"
3168,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",15,0,1,0,0,0,0,0,0,0,0,"richness",16,"-",13,"0.207639365"
3208,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",54,0,1,0,0,0,0,0,0,0,0,"abundance",14,"-",12,"0.15415068"
3210,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",35,0,1,0,0,0,0,0,0,0,0,"abundance",14,"-",6,"0.84729786"
3170,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"richness",13,"-",13,0
3195,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",35,0,1,0,0,0,0,0,0,0,0,"richness",13,"-",17,"-0.268263987"
3169,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-","7,5",0,1,0,0,0,0,0,0,0,0,"richness",12,"-",13,"-0.080042708"
3172,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"richness",11,"-",13,"-0.167054085"
3185,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",11,"-",5,"0.78845736"
3171,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",54,0,1,0,0,0,0,0,0,0,0,"richness",10,"-",13,"-0.262364264"
3184,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-","7,5",0,1,0,0,0,0,0,0,0,0,"abundance",10,"-",5,"0.693147181"
3187,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"abundance",10,"-",5,"0.693147181"
3213,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",54,0,1,0,0,0,0,0,0,0,0,"abundance",9,"-",6,"0.405465108"
3186,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",54,0,1,0,0,0,0,0,0,0,0,"abundance",8,"-",5,"0.470003629"
3209,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"abundance",8,"-",12,"-0.405465108"
3212,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",8,"-",6,"0.287682072"
3214,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"abundance",8,"-",6,"0.287682072"
3211,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-","7,5",0,1,0,0,0,0,0,0,0,0,"abundance",7,"-",6,"0.15415068"
3205,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","passive","-","-",35,0,1,0,0,0,0,0,0,0,0,"abundance",5,"-",12,"-0.875468737"
3206,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-","7,5",0,1,0,0,0,0,0,0,0,0,"abundance",2,"-",12,"-1.791759469"
3207,169,219,"Piper_et_al_2009","-26,5","152,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",2,"-",12,"-1.791759469"
3180,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",0,"-",5,"-10.81977828"
3182,169,38,"Piper_et_al_2009",-17,"145,5",2001,"Australia","Australasia","pasture","-","secondary_forest","active_plantation","-","-",14,0,1,0,0,0,0,0,0,0,0,"abundance",0,"-",5,"-10.81977828"
4354,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-",36,1,0,0,0,0,0,0,0,0,0,"richness","20,4","-",21,"-0.028987537"
4355,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-",60,1,0,0,0,0,0,0,0,0,0,"richness",18,"-",21,"-0.15415068"
4353,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-",21,1,0,0,0,0,0,0,0,0,0,"richness","16,25","-",21,"-0.256429529"
4352,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-","10,5",1,0,0,0,0,0,0,0,0,0,"richness","10,29","-",21,"-0.713766468"
4358,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-",36,1,0,0,0,0,0,0,0,0,0,"similarity","0,21","-","0,07","1.137833002"
4359,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-",60,1,0,0,0,0,0,0,0,0,0,"similarity","0,19","-","0,07","1.029619417"
4357,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-",21,1,0,0,0,0,0,0,0,0,0,"similarity","0,15","-","0,07","0.83832919"
4356,247,144,"Powers_et_al_2009","10,84","-85,62",2007,"Costa_Rica","Neotropic","secondary_logged","-","secondary_forest","passive","-","-","10,5",1,0,0,0,0,0,0,0,0,0,"similarity","0,12","-","0,07","0.595691844"
4361,248,163,"Purata_1986","18,582","-95,105",1984,"Mexico","Neotropic","agriculture","-","secondary_forest","passive","-","-",9,1,0,0,0,0,0,0,0,0,0,"richness","7,7","-","9,5","-0.21007147"
4362,248,163,"Purata_1986","18,582","-95,105",1984,"Mexico","Neotropic","agriculture","-","secondary_forest","passive","-","-",20,1,0,0,0,0,0,0,0,0,0,"richness","7,5","-","9,5","-0.236388778"
4360,248,163,"Purata_1986","18,582","-95,105",1984,"Mexico","Neotropic","agriculture","-","secondary_forest","passive","-","-",3,1,0,0,0,0,0,0,0,0,0,"richness","5,67","-","9,5","-0.515917049"
2822,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",17,0,1,0,0,0,0,0,0,0,0,"abundance",1455,"-",1433,"0.015235752"
2821,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",10,0,1,0,0,0,0,0,0,0,0,"abundance",1382,"-",1433,"-0.036238424"
2820,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"abundance",1143,"-",1433,"-0.226113764"
2812,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","intact","-","secondary_forest","passive","-","-",18,0,1,0,0,0,0,0,0,0,0,"abundance",861,"-",1016,"-0.165534124"
2819,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",17,0,1,0,0,0,0,0,0,0,0,"richness",58,"-",59,"-0.017094433"
2817,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"richness",56,"-",59,"-0.052185753"
2818,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",10,0,1,0,0,0,0,0,0,0,0,"richness",54,"-",59,"-0.088553397"
2811,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","intact","-","secondary_forest","passive","-","-",18,0,1,0,0,0,0,0,0,0,0,"richness","41,33","-","44,33","-0.07007302"
2823,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"diversity","12,34","-","12,43","-0.006998683"
2825,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",17,0,1,0,0,0,0,0,0,0,0,"diversity","12,09","-","12,43","-0.027466037"
2824,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",10,0,1,0,0,0,0,0,0,0,0,"diversity","11,19","-","12,43","-0.104824179"
2810,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","intact","-","secondary_forest","passive","-","-",18,0,1,0,0,0,0,0,0,0,0,"diversity","2,33","-","3,5","-0.406894701"
2828,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",17,0,1,0,0,0,0,0,0,0,0,"similarity",1,"-","0,99","0.006688988"
2827,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",10,0,1,0,0,0,0,0,0,0,0,"similarity","0,99","-","0,99","-0.003361348"
2826,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"similarity","0,99","-","0,99","-0.006734032"
2834,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",17,0,1,0,0,0,0,0,0,0,0,"similarity","0,88","-","0,85","0.034819765"
2831,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",17,0,1,0,0,0,0,0,0,0,0,"similarity","0,87","-","0,88","-0.011385322"
2832,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"similarity","0,83","-","0,85","-0.023905521"
2833,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",10,0,1,0,0,0,0,0,0,0,0,"similarity","0,81","-","0,85","-0.048396541"
2809,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","intact","-","secondary_forest","passive","-","-",18,0,1,0,0,0,0,0,0,0,0,"abundance","0,62","-","0,81","-0.26731477"
2830,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",10,0,1,0,0,0,0,0,0,0,0,"similarity","0,58","-","0,88","-0.420674527"
2829,149,67,"Quintero_&_Roslin_2005","-2,417","-59,833",2000,"Brazil","Neotropic","open","-","secondary_forest","passive","-","-",5,0,1,0,0,0,0,0,0,0,0,"similarity","0,44","-","0,88","-0.704532503"
1661,82,175,"Raman_&_Johnsingh_1998","23,558","92,375",1995,"India","Indo-Malay","open","-","secondary_forest","passive","-","-",100,0,0,1,0,0,0,0,0,0,0,"abundance","66,5","-","68,2","-0.025242617"
1662,82,175,"Raman_&_Johnsingh_1998","23,558","92,375",1995,"India","Indo-Malay","open","-","secondary_forest","passive","-","-",100,0,0,1,0,0,0,0,0,0,0,"abundance","64,1","-","67,3","-0.048715873"
